"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 광명시"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 광명시 소하동","3**","대","제2종일반주거지역","-","202412","31","6.62","2,813","지분","-","직거래","-"
"2","경기도 광명시 하안동","4**","전","개발제한구역","25m이상","202412","28","544.00","139,400","","-","중개거래","경기 광명시"
"3","경기도 광명시 철산동","4**","대","제2종일반주거지역","8m미만","202412","27","115.70","80,000","","-","직거래","-"
"4","경기도 광명시 소하동","3**","대","제2종일반주거지역","-","202412","24","155.00","66,333","","-","직거래","-"
"5","경기도 광명시 철산동","4**","도로","제2종일반주거지역","8m미만","202412","24","96.40","58,134","","-","중개거래","경기 광명시"
"6","경기도 광명시 철산동","2**","대","제1종일반주거지역","25m이상","202412","23","75.39","102,800","지분","-","직거래","-"
"7","경기도 광명시 철산동","2**","대","제1종일반주거지역","25m이상","202412","23","75.39","102,800","지분","-","직거래","-"
"8","경기도 광명시 철산동","2**","대","제3종일반주거지역","25m이상","202412","23","70.67","97,400","지분","-","직거래","-"
"9","경기도 광명시 철산동","2**","대","제1종일반주거지역","25m이상","202412","23","89.53","117,100","지분","-","직거래","-"
"10","경기도 광명시 철산동","4**","대","제2종일반주거지역","8m미만","202412","20","7.45","700","지분","-","중개거래","경기 광명시"
"11","경기도 광명시 광명동","1**","대","제3종일반주거지역","8m미만","202412","19","30.19","59,730","지분","-","직거래","-"
"12","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","17","188.00","5,073","지분","-","직거래","-"
"13","경기도 광명시 광명동","1**","도로","제2종일반주거지역","8m미만","202412","16","15.70","5,500","","-","중개거래","경기 광명시"
"14","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","16","165.00","4,450","지분","-","직거래","-"
"15","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","16","356.00","9,612","지분","-","직거래","-"
"16","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","16","99.00","2,670","지분","-","직거래","-"
"17","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","14","165.00","4,450","지분","-","직거래","-"
"18","경기도 광명시 광명동","3**","잡종지","제2종일반주거지역","8m미만","202412","13","91.00","78,715","","-","직거래","-"
"19","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","11","99.00","2,670","지분","-","직거래","-"
"20","경기도 광명시 광명동","6**","도로","제1종일반주거지역","8m미만","202412","11","29.39","3,000","지분","-","직거래","-"
"21","경기도 광명시 하안동","3*","대","일반상업지역","25m미만","202412","10","13.68","15,000","지분","-","직거래","-"
"22","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","09","1008.00","19,000","","-","직거래","-"
"23","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","09","99.00","2,670","지분","-","직거래","-"
"24","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","09","99.00","2,670","지분","-","직거래","-"
"25","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","09","165.00","4,450","지분","-","직거래","-"
"26","경기도 광명시 일직동","3**","임야","용도미지정","-","202412","06","231.00","6,230","지분","-","직거래","-"
"27","경기도 광명시 하안동","4**","임야","개발제한구역","12m미만","202412","06","30.67","1,000","지분","-","중개거래","경기 광명시"
"28","경기도 광명시 광명동","1**","대","제2종일반주거지역","8m미만","202412","05","44.04","28,000","지분","-","직거래","-"
"29","경기도 광명시 광명동","1**","도로","준주거지역","8m미만","202412","05","4.96","1,000","지분","-","직거래","-"
"30","경기도 광명시 노온사동","산2**","임야","자연녹지지역","-","202411","19","79.00","2,100","지분","-","직거래","-"
"31","경기도 광명시 소하동","7**","대","개발제한구역","8m미만","202411","10","304.00","80,001","","-","직거래","-"
"32","경기도 광명시 광명동","3**","잡종지","일반상업지역","8m미만","202411","01","163.00","139,039","","-","직거래","-"
"33","경기도 광명시 광명동","2**","도로","제2종일반주거지역","8m미만","202410","31","60.00","14,300","","-","중개거래","경기 광명시"
"34","경기도 광명시 광명동","6**","구거","제3종일반주거지역","12m미만","202410","29","188.00","116,654","","-","직거래","-"
"35","경기도 광명시 노온사동","산*","임야","개발제한구역","8m미만","202410","29","431.00","7,100","","-","중개거래","경기 광명시"
"36","경기도 광명시 하안동","3*","대","일반상업지역","25m미만","202410","29","27.37","30,000","지분","-","직거래","-"
"37","경기도 광명시 하안동","3*","대","일반상업지역","25m미만","202410","29","13.68","15,000","지분","-","직거래","-"
"38","경기도 광명시 광명동","6**","대","제3종일반주거지역","8m미만","202410","29","15.00","10,995","","-","직거래","-"
"39","경기도 광명시 광명동","4*","대","제3종일반주거지역","8m미만","202410","29","5.00","2,935","","-","직거래","-"
"40","경기도 광명시 광명동","6**","구거","제3종일반주거지역","12m미만","202410","29","47.00","34,451","","-","직거래","-"
"41","경기도 광명시 광명동","6**","구거","제3종일반주거지역","12m미만","202410","29","284.00","208,172","","-","직거래","-"
"42","경기도 광명시 노온사동","산*","임야","개발제한구역","8m미만","202410","29","431.00","7,100","","20241030","중개거래","경기 광명시"
"43","경기도 광명시 일직동","산7*","임야","개발제한구역","-","202410","22","79.20","1,054","지분","-","직거래","-"
"44","경기도 광명시 옥길동","4*","도로","제1종일반주거지역","8m미만","202410","16","30.00","3,000","","-","중개거래","경기 광명시, 경기 시흥시"
"45","경기도 광명시 소하동","8**","도로","제2종일반주거지역","8m미만","202410","16","4.00","350","","-","직거래","-"
"46","경기도 광명시 옥길동","4*","대","제1종일반주거지역","8m미만","202410","16","105.00","28,000","","-","중개거래","경기 광명시, 경기 시흥시"
"47","경기도 광명시 소하동","3**","대","제2종일반주거지역","-","202410","15","164.00","65,000","","-","중개거래","경기 광명시, 서울 금천구"
"48","경기도 광명시 하안동","8**","대","제1종일반주거지역","25m미만","202410","08","752.20","480,000","","-","중개거래","경기 광명시"
"49","경기도 광명시 일직동","3**","임야","개발제한구역","-","202410","02","165.00","3,400","지분","-","직거래","-"
"50","경기도 광명시 일직동","2*","전","자연녹지지역","8m미만","202409","27","16.18","650","지분","-","직거래","-"
"51","경기도 광명시 일직동","2*","전","자연녹지지역","8m미만","202409","27","140.12","11,000","지분","-","직거래","-"
"52","경기도 광명시 일직동","2*","전","자연녹지지역","8m미만","202409","27","140.12","11,000","지분","-","직거래","-"
"53","경기도 광명시 일직동","2*","전","자연녹지지역","8m미만","202409","27","16.18","650","지분","-","직거래","-"
"54","경기도 광명시 하안동","산1**","임야","개발제한구역","25m이상","202409","13","860.00","23,000","","-","중개거래","경기 광명시"
"55","경기도 광명시 소하동","3**","대","제1종일반주거지역","-","202409","11","536.00","152,550","","-","중개거래","경기 광명시, 경기 부천시 소사구"
"56","경기도 광명시 하안동","8**","대","제1종일반주거지역","25m미만","202409","05","752.20","485,000","","20241008","중개거래","경기 광명시"
"57","경기도 광명시 소하동","3*","도로","제2종일반주거지역","8m미만","202409","04","10.00","1,200","","-","중개거래","경기 광명시, 서울 강남구"
"58","경기도 광명시 소하동","3*","대","제2종일반주거지역","8m미만","202409","04","101.00","44,900","","-","중개거래","경기 광명시, 서울 강남구"
"59","경기도 광명시 소하동","3*","대","제2종일반주거지역","8m미만","202409","04","5.00","2,200","","-","중개거래","경기 광명시, 서울 강남구"
