"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2020-01-01 ~ 2020-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 광명시"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 광명시 철산동","4**","도로","제2종일반주거지역","8m미만","202012","31","2.00","500","","-","-","-"
"2","경기도 광명시 노온사동","9**","전","자연녹지지역","8m미만","202012","31","1322.00","128,000","","-","-","-"
"3","경기도 광명시 가학동","2**","전","자연녹지지역","12m미만","202012","30","532.00","41,000","","20210126","-","-"
"4","경기도 광명시 가학동","2**","전","자연녹지지역","-","202012","30","330.00","70,000","","-","-","-"
"5","경기도 광명시 가학동","2**","전","자연녹지지역","-","202012","30","532.00","21,265","","-","-","-"
"6","경기도 광명시 광명동","1**","대","일반상업지역","25m이상","202012","30","246.00","740,000","","-","-","-"
"7","경기도 광명시 광명동","3**","대","일반상업지역","8m미만","202012","26","113.00","67,500","","-","-","-"
"8","경기도 광명시 광명동","3**","대","일반상업지역","8m미만","202012","26","112.00","67,500","","-","-","-"
"9","경기도 광명시 광명동","3**","대","일반상업지역","8m미만","202012","26","113.00","67,500","","-","-","-"
"10","경기도 광명시 광명동","3**","대","일반상업지역","8m미만","202012","26","112.00","67,500","","-","-","-"
"11","경기도 광명시 노온사동","2**","답","제1종일반주거지역","8m미만","202012","24","6.60","700","지분","-","-","-"
"12","경기도 광명시 노온사동","2**","답","제1종일반주거지역","-","202012","24","355.00","32,100","지분","-","-","-"
"13","경기도 광명시 소하동","산9*","임야","개발제한구역","-","202012","24","110.00","2,995","지분","-","-","-"
"14","경기도 광명시 노온사동","2**","답","제1종일반주거지역","8m미만","202012","24","332.00","40,000","","-","-","-"
"15","경기도 광명시 소하동","산1*","임야","개발제한구역","-","202012","23","165.00","2,459","지분","-","-","-"
"16","경기도 광명시 광명동","4**","임야","자연녹지지역","-","202012","23","165.00","6,000","지분","-","-","-"
"17","경기도 광명시 광명동","4**","임야","자연녹지지역","-","202012","23","198.00","7,200","지분","-","-","-"
"18","경기도 광명시 가학동","2**","전","자연녹지지역","8m미만","202012","22","1428.00","102,000","","-","-","-"
"19","경기도 광명시 광명동","6**","전","자연녹지지역","8m미만","202012","21","1004.00","57,500","지분","-","-","-"
"20","경기도 광명시 철산동","4**","잡종지","제2종일반주거지역","8m미만","202012","21","24.70","3,500","지분","-","-","-"
"21","경기도 광명시 가학동","4**","임야","자연녹지지역","-","202012","21","99.00","6,900","지분","-","-","-"
"22","경기도 광명시 철산동","4**","잡종지","제2종일반주거지역","8m미만","202012","19","69.10","54,315","","-","-","-"
"23","경기도 광명시 일직동","4**","대","개발제한구역","-","202012","18","26.00","1,559","","-","-","-"
"24","경기도 광명시 광명동","4**","임야","자연녹지지역","-","202012","17","330.00","12,000","지분","-","-","-"
"25","경기도 광명시 소하동","산1*","임야","개발제한구역","-","202012","17","110.00","1,639","지분","-","-","-"
"26","경기도 광명시 소하동","3**","대","제1종일반주거지역","8m미만","202012","17","711.00","180,000","","-","-","-"
