"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2018-01-01 ~ 2018-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 하남시"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 하남시 풍산동","3**","목장용지","제1종일반주거지역","8m미만","201812","31","5.00","690","","-","-","-"
"2","경기도 하남시 초이동","1**","대","제1종일반주거지역","8m미만","201812","31","22.47","6,800","지분","-","-","-"
"3","경기도 하남시 초이동","1**","대","제1종일반주거지역","8m미만","201812","31","40.53","28,200","지분","-","-","-"
"4","경기도 하남시 상산곡동","1*","임야","제1종일반주거지역","8m미만","201812","30","313.00","22,000","","-","-","-"
"5","경기도 하남시 감북동","산9*","임야","개발제한구역","-","201812","30","729.00","33,800","","-","-","-"
"6","경기도 하남시 상산곡동","1*","임야","제1종일반주거지역","8m미만","201812","30","61.00","4,200","지분","-","-","-"
"7","경기도 하남시 감북동","산9*","임야","개발제한구역","-","201812","30","659.00","6,500","","-","-","-"
"8","경기도 하남시 상산곡동","1*","임야","제1종일반주거지역","8m미만","201812","30","77.00","6,300","","-","-","-"
"9","경기도 하남시 감이동","3**","답","개발제한구역","8m미만","201812","28","798.00","32,753","","-","-","-"
"10","경기도 하남시 초이동","3**","전","개발제한구역","12m미만","201812","28","463.00","64,400","","-","-","-"
"11","경기도 하남시 감이동","3**","전","제1종일반주거지역","-","201812","28","660.00","80,168","","-","-","-"
"12","경기도 하남시 감이동","3**","전","개발제한구역","-","201812","28","949.00","37,079","","-","-","-"
"13","경기도 하남시 초이동","4**","대","제1종일반주거지역","8m미만","201812","27","94.00","25,000","","-","-","-"
"14","경기도 하남시 초이동","4**","임야","제1종일반주거지역","8m미만","201812","27","92.00","13,000","","-","-","-"
"15","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","27","330.00","1,790","지분","-","-","-"
"16","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","27","661.00","3,580","지분","-","-","-"
"17","경기도 하남시 하산곡동","4**","도로","제1종일반주거지역","8m미만","201812","26","11.00","571","","-","-","-"
"18","경기도 하남시 광암동","산5*","임야","개발제한구역","-","201812","26","635.00","9,500","","-","-","-"
"19","경기도 하남시 상산곡동","산3**","임야","개발제한구역","-","201812","26","1005.00","7,524","지분","-","-","-"
"20","경기도 하남시 하산곡동","4**","전","제1종일반주거지역","8m미만","201812","26","79.00","12,300","","-","-","-"
"21","경기도 하남시 하산곡동","4**","전","제1종일반주거지역","8m미만","201812","26","238.00","37,509","","-","-","-"
"22","경기도 하남시 하산곡동","1**","답","제1종일반주거지역","8m미만","201812","26","658.00","110,000","","-","-","-"
"23","경기도 하남시 하산곡동","4**","도로","제1종일반주거지역","8m미만","201812","26","24.00","2,500","","-","-","-"
"24","경기도 하남시 하사창동","산3*","임야","개발제한구역","-","201812","25","231.00","1,001","지분","-","-","-"
"25","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","331.00","699","지분","-","-","-"
"26","경기도 하남시 배알미동","산5*","임야","개발제한구역","-","201812","24","165.00","200","지분","-","-","-"
"27","경기도 하남시 상산곡동","2**","전","제1종일반주거지역","8m미만","201812","24","49.00","1,600","","-","-","-"
"28","경기도 하남시 상산곡동","산3**","임야","개발제한구역","-","201812","24","198.00","1,544","지분","-","-","-"
"29","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","24","211.00","1,146","지분","-","-","-"
"30","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","24","198.00","1,074","지분","-","-","-"
"31","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","24","49.50","269","지분","-","-","-"
"32","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","24","165.00","895","지분","-","-","-"
"33","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","165.00","350","지분","-","-","-"
"34","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","330.00","1,690","지분","-","-","-"
"35","경기도 하남시 하사창동","산1*","임야","개발제한구역","-","201812","24","334.00","3,950","지분","-","-","-"
"36","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","165.00","103","지분","-","-","-"
"37","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","165.00","845","지분","-","-","-"
"38","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","165.00","350","지분","-","-","-"
"39","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","330.00","699","지분","-","-","-"
"40","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","826.00","1,748","지분","-","-","-"
"41","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","528.00","1,118","지분","-","-","-"
"42","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","332.00","690","지분","-","-","-"
"43","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","66.00","338","지분","-","-","-"
"44","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","1322.00","2,796","지분","-","-","-"
"45","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","66.00","140","지분","-","-","-"
"46","경기도 하남시 하사창동","산1*","임야","개발제한구역","-","201812","24","166.00","2,107","지분","-","-","-"
"47","경기도 하남시 하사창동","산3*","임야","개발제한구역","8m미만","201812","24","70.00","1,038","지분","-","-","-"
"48","경기도 하남시 하사창동","산6*","임야","개발제한구역","-","201812","24","66.00","332","지분","-","-","-"
"49","경기도 하남시 하사창동","산3*","임야","개발제한구역","-","201812","24","165.00","715","지분","-","-","-"
"50","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","495.00","1,049","지분","-","-","-"
"51","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","661.00","1,398","지분","-","-","-"
"52","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","270.00","1,386","지분","-","-","-"
"53","경기도 하남시 하사창동","산1*","임야","개발제한구역","-","201812","24","165.00","2,200","지분","-","-","-"
"54","경기도 하남시 하사창동","산3*","임야","개발제한구역","-","201812","24","495.00","2,145","지분","-","-","-"
"55","경기도 하남시 하사창동","산3*","임야","개발제한구역","-","201812","24","331.00","1,430","지분","-","-","-"
"56","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","24","757.00","1,601","지분","-","-","-"
"57","경기도 하남시 하사창동","산3*","임야","개발제한구역","-","201812","24","232.00","1,001","지분","-","-","-"
"58","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","23","49.50","3,525","지분","-","-","-"
"59","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","23","25.00","1,785","지분","-","-","-"
"60","경기도 하남시 하사창동","산1*","임야","개발제한구역","-","201812","23","168.00","2,015","지분","-","-","-"
"61","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","22","115.50","8,225","지분","-","-","-"
"62","경기도 하남시 상사창동","산8*","임야","개발제한구역","-","201812","21","1983.00","11,821","지분","-","-","-"
"63","경기도 하남시 상사창동","산8*","임야","개발제한구역","-","201812","21","330.00","1,910","지분","-","-","-"
"64","경기도 하남시 상사창동","산8*","임야","개발제한구역","-","201812","21","165.00","985","지분","-","-","-"
"65","경기도 하남시 상사창동","산8*","임야","개발제한구역","-","201812","21","331.00","1,970","지분","-","-","-"
"66","경기도 하남시 상사창동","산8*","임야","개발제한구역","-","201812","21","165.00","955","지분","-","-","-"
"67","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","199.00","1,014","지분","-","-","-"
"68","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","165.00","350","지분","-","-","-"
"69","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","628.00","931","지분","-","-","-"
"70","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","181.50","930","지분","-","-","-"
"71","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","1157.00","1,647","지분","-","-","-"
"72","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","1098.00","1,563","지분","-","-","-"
"73","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","497.00","2,535","지분","-","-","-"
"74","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","380.00","804","지분","-","-","-"
"75","경기도 하남시 상사창동","산5*","임야","개발제한구역","-","201812","21","181.00","985","지분","-","-","-"
"76","경기도 하남시 상사창동","산5*","임야","개발제한구역","8m미만","201812","21","331.00","1,790","지분","-","-","-"
"77","경기도 하남시 상사창동","산8*","임야","개발제한구역","-","201812","21","661.00","3,940","지분","-","-","-"
"78","경기도 하남시 광암동","4**","공장용지","일반공업지역","-","201812","21","618.90","92,500","","-","-","-"
"79","경기도 하남시 상사창동","산8*","임야","개발제한구역","-","201812","21","331.00","1,950","지분","-","-","-"
"80","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","331.00","699","지분","-","-","-"
"81","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","661.00","1,398","지분","-","-","-"
"82","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","233.00","1,183","지분","-","-","-"
"83","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","100.00","507","지분","-","-","-"
"84","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","66.00","338","지분","-","-","-"
"85","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","165.00","845","지분","-","-","-"
"86","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","478.50","1,014","지분","-","-","-"
"87","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","627.00","3,211","지분","-","-","-"
"88","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","21","330.00","1,690","지분","-","-","-"
"89","경기도 하남시 하사창동","산3*","임야","개발제한구역","-","201812","21","991.00","4,290","지분","-","-","-"
"90","경기도 하남시 하사창동","산1*","임야","개발제한구역","-","201812","21","128.00","1,843","지분","-","-","-"
"91","경기도 하남시 하사창동","산3*","임야","개발제한구역","-","201812","21","331.00","1,430","지분","-","-","-"
"92","경기도 하남시 상사창동","산5*","임야","개발제한구역","-","201812","21","99.00","537","지분","-","-","-"
"93","경기도 하남시 상사창동","산5*","임야","개발제한구역","-","201812","21","331.00","1,790","지분","-","-","-"
"94","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","20","181.00","1,040","지분","-","-","-"
"95","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","20","330.00","699","지분","-","-","-"
"96","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","20","165.00","985","지분","-","-","-"
"97","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","20","56.50","3,995","지분","-","-","-"
"98","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","20","13.00","940","지분","-","-","-"
"99","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","20","73.00","5,070","지분","-","-","-"
"100","경기도 하남시 하산곡동","4**","전","개발제한구역","8m미만","201812","20","661.00","16,500","지분","-","-","-"
"101","경기도 하남시 감이동","산7*","임야","개발제한구역","-","201812","20","793.00","16,019","","-","-","-"
"102","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","20","66.00","4,700","지분","-","-","-"
"103","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","20","16.50","1,175","지분","-","-","-"
"104","경기도 하남시 항동","산9*","임야","개발제한구역","-","201812","20","335.00","534","지분","-","-","-"
"105","경기도 하남시 상사창동","산8*","임야","개발제한구역","-","201812","20","9917.00","18,000","","-","-","-"
"106","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","20","661.00","3,742","지분","-","-","-"
"107","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","20","165.00","945","지분","-","-","-"
"108","경기도 하남시 항동","산1**","임야","개발제한구역","-","201812","20","661.00","455","지분","-","-","-"
"109","경기도 하남시 상산곡동","산2**","임야","개발제한구역","-","201812","20","330.00","1,970","지분","-","-","-"
"110","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","19","20.00","1,410","지분","-","-","-"
"111","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","19","132.00","8,507","지분","-","-","-"
"112","경기도 하남시 천현동","산1*","임야","개발제한구역","-","201812","19","1000.00","4,500","","-","-","-"
"113","경기도 하남시 상산곡동","산1**","임야","개발제한구역","-","201812","19","331.00","1,990","지분","-","-","-"
"114","경기도 하남시 항동","4**","임야","개발제한구역","-","201812","19","49.50","3,525","지분","-","-","-"
"115","경기도 하남시 감북동","산5*","임야","개발제한구역","-","201812","18","16.00","675","지분","-","-","-"
"116","경기도 하남시 감북동","산5*","임야","개발제한구역","-","201812","18","50.00","2,025","지분","-","-","-"
