"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2020-01-01 ~ 2020-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 인천 계양구"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","인천광역시 계양구 작전동","7**","대","제3종일반주거지역","12m미만","202012","31","23.71","23,470","","-","-","-"
"2","인천광역시 계양구 장기동","1**","답","개발제한구역","8m미만","202012","30","337.00","10,000","","-","-","-"
"3","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","30","69.00","2,070","지분","-","-","-"
"4","인천광역시 계양구 작전동","7**","대","제3종일반주거지역","12m미만","202012","30","26.67","30,640","지분","-","-","-"
"5","인천광역시 계양구 갈현동","산3*","임야","개발제한구역","-","202012","30","165.00","3,450","지분","-","-","-"
"6","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","29","99.00","2,970","지분","-","-","-"
"7","인천광역시 계양구 노오지동","5*","답","개발제한구역","-","202012","28","739.00","19,000","","-","-","-"
"8","인천광역시 계양구 효성동","5**","대","준공업지역","-","202012","28","1127.00","305,900","","-","-","-"
"9","인천광역시 계양구 갈현동","3*","전","개발제한구역","8m미만","202012","28","4721.00","62,000","","20210125","-","-"
"10","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","28","132.00","3,920","지분","-","-","-"
"11","인천광역시 계양구 작전동","7**","대","제3종일반주거지역","12m미만","202012","28","23.73","14,000","","-","-","-"
"12","인천광역시 계양구 다남동","1**","답","개발제한구역","-","202012","27","2.00","90","지분","-","-","-"
"13","인천광역시 계양구 다남동","1**","답","개발제한구역","-","202012","27","2.50","120","지분","-","-","-"
"14","인천광역시 계양구 작전동","7**","대","제2종일반주거지역","8m미만","202012","25","50.53","23,460","","-","-","-"
"15","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","25","66.00","1,980","지분","-","-","-"
"16","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","25","99.00","2,940","지분","-","-","-"
"17","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","24","52.00","1,544","지분","-","-","-"
"18","인천광역시 계양구 다남동","1**","임야","개발제한구역","8m미만","202012","24","430.00","7,800","","-","-","-"
"19","인천광역시 계양구 효성동","6*","대","제3종일반주거지역","25m미만","202012","24","42.27","15,000","지분","-","-","-"
"20","인천광역시 계양구 효성동","6*","대","제3종일반주거지역","25m미만","202012","24","27.57","10,000","지분","-","-","-"
"21","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","23","66.00","1,960","지분","-","-","-"
"22","인천광역시 계양구 갈현동","8*","전","개발제한구역","25m미만","202012","23","1653.00","65,004","","-","-","-"
"23","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","23","99.00","2,940","지분","-","-","-"
"24","인천광역시 계양구 작전동","7**","대","제3종일반주거지역","12m미만","202012","22","15.96","30,565","","-","-","-"
"25","인천광역시 계양구 둑실동","1**","답","개발제한구역","8m미만","202012","22","886.00","26,800","","-","-","-"
"26","인천광역시 계양구 다남동","1**","전","자연녹지지역","-","202012","22","1024.80","57,350","","-","-","-"
"27","인천광역시 계양구 다남동","1**","전","개발제한구역","-","202012","22","1025.00","57,350","","20210315","-","-"
"28","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","22","105.00","3,087","지분","-","-","-"
"29","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","22","102.00","3,029","지분","-","-","-"
"30","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","22","67.00","1,990","지분","-","-","-"
"31","인천광역시 계양구 작전동","7**","대","제3종일반주거지역","12m미만","202012","21","23.64","23,135","","-","-","-"
"32","인천광역시 계양구 작전동","7**","대","제2종일반주거지역","8m미만","202012","21","57.76","28,015","","-","-","-"
"33","인천광역시 계양구 작전동","산*","임야","제3종일반주거지역","-","202012","21","69.00","12,765","지분","-","-","-"
"34","인천광역시 계양구 작전동","7**","전","제3종일반주거지역","12m미만","202012","21","7.00","1,971","","-","-","-"
"35","인천광역시 계양구 작전동","7**","전","제3종일반주거지역","-","202012","21","54.00","10,530","","-","-","-"
"36","인천광역시 계양구 하야동","1*","전","개발제한구역","8m미만","202012","21","2001.00","42,350","","-","-","-"
"37","인천광역시 계양구 하야동","1*","전","자연녹지지역","8m미만","202012","21","2381.00","50,435","","-","-","-"
"38","인천광역시 계양구 하야동","1*","전","자연녹지지역","-","202012","21","2382.00","50,435","","-","-","-"
"39","인천광역시 계양구 하야동","1*","답","개발제한구역","-","202012","21","598.00","12,670","","-","-","-"
"40","인천광역시 계양구 노오지동","7*","답","개발제한구역","8m미만","202012","21","2053.00","49,680","","-","-","-"
"41","인천광역시 계양구 방축동","8*","전","개발제한구역","8m미만","202012","21","331.00","13,700","","-","-","-"
"42","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","21","85.00","2,525","지분","-","-","-"
"43","인천광역시 계양구 갈현동","산3*","임야","개발제한구역","-","202012","21","66.00","1,380","지분","-","-","-"
"44","인천광역시 계양구 작전동","8**","잡종지","제3종일반주거지역","12m미만","202012","21","8.00","1,996","","-","-","-"
"45","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","12m미만","202012","21","6.00","1,311","","-","-","-"
"46","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","8m미만","202012","21","5.00","1,138","","-","-","-"
"47","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","8m미만","202012","21","5.00","940","","-","-","-"
"48","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","12m미만","202012","21","10.00","2,640","","-","-","-"
"49","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","12m미만","202012","21","12.00","2,442","","-","-","-"
"50","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","-","202012","21","1.95","552","지분","-","-","-"
"51","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","8m미만","202012","21","11.00","2,871","","-","-","-"
"52","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","12m미만","202012","21","23.00","6,130","","-","-","-"
"53","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","12m미만","202012","21","8.00","2,132","","-","-","-"
"54","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","12m미만","202012","21","17.00","4,548","","-","-","-"
"55","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","12m미만","202012","21","4.00","1,132","","-","-","-"
"56","인천광역시 계양구 작전동","산*","도로","제3종일반주거지역","-","202012","21","10.00","2,830","지분","-","-","-"
"57","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","-","202012","21","17.00","4,811","","-","-","-"
"58","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","-","202012","21","18.00","4,734","","-","-","-"
"59","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","-","202012","21","12.00","2,388","","-","-","-"
"60","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","-","202012","21","2.00","394","","-","-","-"
"61","인천광역시 계양구 작전동","7**","도로","제3종일반주거지역","-","202012","21","16.00","4,224","","-","-","-"
"62","인천광역시 계양구 작전동","7**","대","제3종일반주거지역","12m미만","202012","21","3.00","656","","-","-","-"
"63","인천광역시 계양구 작전동","7**","대","제3종일반주거지역","12m미만","202012","21","26.00","6,955","","-","-","-"
"64","인천광역시 계양구 작전동","7**","대","제3종일반주거지역","12m미만","202012","21","74.00","19,795","","-","-","-"
"65","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","20","330.00","9,801","지분","-","-","-"
"66","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","19","50.00","1,470","지분","-","-","-"
"67","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","18","55.00","1,634","지분","-","-","-"
"68","인천광역시 계양구 갈현동","산3*","임야","개발제한구역","-","202012","18","99.00","2,070","지분","-","-","-"
"69","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","18","164.00","4,723","지분","-","-","-"
"70","인천광역시 계양구 둑실동","산9*","임야","개발제한구역","8m미만","202012","17","2400.00","21,779","지분","-","-","-"
"71","인천광역시 계양구 평동","1*","답","개발제한구역","8m미만","202012","17","2001.00","42,350","","20210930","-","-"
