"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2017-01-01 ~ 2017-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 부천시 오정구"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 부천시 오정구 대장동","4**","답","개발제한구역","8m미만","201712","29","1983.00","51,000","","-","-","-"
"2","경기도 부천시 오정구 대장동","4**","답","개발제한구역","8m미만","201712","26","54.00","1,359","","-","-","-"
"3","경기도 부천시 오정구 대장동","4**","답","개발제한구역","8m미만","201712","26","1003.00","25,188","","-","-","-"
"4","경기도 부천시 오정구 대장동","4**","답","개발제한구역","8m미만","201712","26","926.00","23,254","","-","-","-"
"5","경기도 부천시 오정구 고강동","1*","답","개발제한구역","8m미만","201712","22","2060.00","63,000","","-","-","-"
"6","경기도 부천시 오정구 삼정동","2**","대","일반공업지역","12m미만","201712","21","828.30","250,000","","-","-","-"
"7","경기도 부천시 오정구 대장동","8*","대","제1종일반주거지역","-","201712","15","50.67","5,560","지분","-","-","-"
"8","경기도 부천시 오정구 작동","1**","대","제1종일반주거지역","8m미만","201712","15","30.00","5,000","","-","-","-"
"9","경기도 부천시 오정구 작동","1**","답","제1종일반주거지역","12m미만","201712","15","181.00","26,150","","-","-","-"
"10","경기도 부천시 오정구 작동","1**","잡종지","제1종일반주거지역","8m미만","201712","15","98.00","18,100","","-","-","-"
"11","경기도 부천시 오정구 대장동","8*","대","제1종일반주거지역","-","201712","15","101.33","11,000","지분","-","-","-"
"12","경기도 부천시 오정구 작동","1**","도로","제1종일반주거지역","12m미만","201712","15","60.00","6,650","","-","-","-"
"13","경기도 부천시 오정구 대장동","1**","답","제1종일반주거지역","8m미만","201712","13","797.00","57,840","","-","-","-"
"14","경기도 부천시 오정구 대장동","1**","전","개발제한구역","8m미만","201712","12","1257.00","31,500","","-","-","-"
"15","경기도 부천시 오정구 고강동","4*","전","개발제한구역","8m미만","201712","12","39.00","572","","-","-","-"
"16","경기도 부천시 오정구 대장동","1**","답","개발제한구역","8m미만","201712","12","1355.00","24,000","","-","-","-"
"17","경기도 부천시 오정구 대장동","1**","전","제1종일반주거지역","8m미만","201712","09","298.00","21,600","","-","-","-"
"18","경기도 부천시 오정구 대장동","1**","대","제1종일반주거지역","8m미만","201712","09","119.00","14,040","","-","-","-"
"19","경기도 부천시 오정구 대장동","1**","전","개발제한구역","8m미만","201712","09","1224.00","30,700","","-","-","-"
"20","경기도 부천시 오정구 작동","1**","대","제1종일반주거지역","8m미만","201712","07","104.46","20,540","지분","-","-","-"
"21","경기도 부천시 오정구 대장동","1**","전","개발제한구역","8m미만","201712","02","1377.00","33,360","","-","-","-"
"22","경기도 부천시 오정구 삼정동","8*","대","일반공업지역","8m미만","201711","30","176.00","40,250","","-","-","-"
"23","경기도 부천시 오정구 삼정동","8*","대","일반공업지역","8m미만","201711","30","49.40","9,750","지분","-","-","-"
"24","경기도 부천시 오정구 오정동","5**","잡종지","자연녹지지역","8m미만","201711","30","347.00","18,300","","-","-","-"
"25","경기도 부천시 오정구 대장동","6**","답","개발제한구역","8m미만","201711","30","1983.00","51,000","","-","-","-"
"26","경기도 부천시 오정구 삼정동","*","잡종지","유통상업지역","8m미만","201711","30","256.00","16,500","","-","-","-"
"27","경기도 부천시 오정구 대장동","8*","대","제1종일반주거지역","8m미만","201711","29","848.67","91,390","지분","-","-","-"
"28","경기도 부천시 오정구 오정동","4**","답","개발제한구역","8m미만","201711","28","1983.00","51,000","","-","-","-"
"29","경기도 부천시 오정구 고강동","3**","대","제2종일반주거지역","-","201711","28","60.50","12,600","","-","-","-"
"30","경기도 부천시 오정구 작동","1**","전","제1종일반주거지역","8m미만","201711","24","711.00","117,218","지분","-","-","-"
"31","경기도 부천시 오정구 내동","2**","답","일반공업지역","8m미만","201711","22","1.00","131","","-","-","-"
"32","경기도 부천시 오정구 삼정동","7*","도로","일반공업지역","12m미만","201711","22","2.07","95","지분","-","-","-"
"33","경기도 부천시 오정구 삼정동","4*","도로","일반공업지역","12m미만","201711","22","10.25","442","지분","-","-","-"
"34","경기도 부천시 오정구 작동","2**","대","제1종일반주거지역","-","201711","22","28.00","6,800","","-","-","-"
"35","경기도 부천시 오정구 삼정동","6*","공장용지","일반공업지역","25m미만","201711","22","6.74","1,449","지분","-","-","-"
"36","경기도 부천시 오정구 삼정동","6*","공장용지","일반공업지역","25m미만","201711","22","25.83","5,553","지분","-","-","-"
"37","경기도 부천시 오정구 고강동","3**","대","제2종일반주거지역","-","201711","22","232.00","90,000","","-","-","-"
"38","경기도 부천시 오정구 삼정동","4*","도로","일반공업지역","8m미만","201711","22","30.59","1,313","지분","-","-","-"
"39","경기도 부천시 오정구 삼정동","7*","도로","일반공업지역","12m미만","201711","22","3.10","140","지분","-","-","-"
"40","경기도 부천시 오정구 삼정동","4*","도로","일반공업지역","12m미만","201711","22","1.61","69","지분","-","-","-"
"41","경기도 부천시 오정구 삼정동","7*","도로","일반공업지역","12m미만","201711","22","3.29","149","지분","-","-","-"
"42","경기도 부천시 오정구 대장동","1*","전","개발제한구역","8m미만","201711","20","2598.00","56,580","","-","-","-"
