"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2019-01-01 ~ 2019-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 부천시 오정구"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 부천시 오정구 원종동","3**","대","제2종일반주거지역","25m미만","201912","24","150.70","48,000","","-","-","-"
"2","경기도 부천시 오정구 고강동","2**","전","개발제한구역","-","201912","21","329.00","34,000","","-","-","-"
"3","경기도 부천시 오정구 삼정동","2**","대","제2종일반주거지역","12m미만","201912","11","157.10","32,900","","-","-","-"
"4","경기도 부천시 오정구 작동","1**","도로","제1종일반주거지역","12m미만","201912","01","2.00","68","지분","-","-","-"
"5","경기도 부천시 오정구 작동","1**","전","제1종일반주거지역","8m미만","201912","01","127.75","12,742","지분","-","-","-"
"6","경기도 부천시 오정구 작동","1**","도로","제1종일반주거지역","-","201912","01","1.25","42","지분","-","-","-"
"7","경기도 부천시 오정구 고강동","2**","전","자연녹지지역","8m미만","201911","29","2645.00","184,000","","-","-","-"
"8","경기도 부천시 오정구 고강동","2**","답","개발제한구역","25m이상","201911","29","33.00","6,000","지분","-","-","-"
"9","경기도 부천시 오정구 여월동","1*","대","제2종일반주거지역","-","201911","29","50.70","23,123","","-","-","-"
"10","경기도 부천시 오정구 작동","1**","전","개발제한구역","8m미만","201911","28","464.00","36,300","","-","-","-"
"11","경기도 부천시 오정구 삼정동","8*","대","일반공업지역","8m미만","201911","26","192.00","54,900","","-","-","-"
"12","경기도 부천시 오정구 여월동","산5*","임야","제1종일반주거지역","8m미만","201911","25","246.00","55,260","","-","-","-"
"13","경기도 부천시 오정구 오정동","4**","답","개발제한구역","8m미만","201911","25","1983.00","62,400","","-","-","-"
"14","경기도 부천시 오정구 여월동","2**","도로","제1종일반주거지역","8m미만","201911","25","70.00","16,190","","-","-","-"
"15","경기도 부천시 오정구 여월동","2**","전","제1종일반주거지역","8m미만","201911","25","33.00","2,490","","-","-","-"
"16","경기도 부천시 오정구 원종동","2**","도로","제2종일반주거지역","-","201911","22","12.00","2,838","","-","-","-"
"17","경기도 부천시 오정구 원종동","2**","대","제2종일반주거지역","25m이상","201911","21","307.00","138,000","","-","-","-"
"18","경기도 부천시 오정구 원종동","2**","대","제2종일반주거지역","-","201911","21","69.00","26,710","","-","-","-"
"19","경기도 부천시 오정구 원종동","2**","대","제2종일반주거지역","12m미만","201911","21","616.00","238,500","","-","-","-"
"20","경기도 부천시 오정구 삼정동","1*","공장용지","일반공업지역","25m미만","201911","20","661.00","257,000","","-","-","-"
"21","경기도 부천시 오정구 작동","2**","답","개발제한구역","8m미만","201911","16","298.00","12,000","","-","-","-"
"22","경기도 부천시 오정구 대장동","2**","답","제1종일반주거지역","8m미만","201911","15","179.00","18,000","","-","-","-"
"23","경기도 부천시 오정구 대장동","2**","잡종지","제1종일반주거지역","8m미만","201911","15","175.00","20,000","","-","-","-"
"24","경기도 부천시 오정구 작동","1**","전","개발제한구역","-","201911","13","309.00","37,400","지분","-","-","-"
"25","경기도 부천시 오정구 여월동","*","도로","제2종일반주거지역","8m미만","201911","12","57.00","15,520","","-","-","-"
"26","경기도 부천시 오정구 대장동","9*","전","제1종일반주거지역","8m미만","201911","11","116.00","12,250","","-","-","-"
"27","경기도 부천시 오정구 오정동","1**","도로","자연녹지지역","25m미만","201911","04","44.00","3,420","","-","-","-"
"28","경기도 부천시 오정구 오정동","1**","도로","자연녹지지역","25m미만","201911","04","18.00","1,400","","-","-","-"
"29","경기도 부천시 오정구 작동","1**","전","개발제한구역","8m미만","201910","23","377.00","51,300","","-","-","-"
"30","경기도 부천시 오정구 내동","3**","대","일반공업지역","8m미만","201910","11","33.00","7,678","","-","-","-"
"31","경기도 부천시 오정구 작동","3**","대","제1종일반주거지역","12m미만","201910","07","198.60","78,500","","-","-","-"
"32","경기도 부천시 오정구 원종동","2**","대","제2종일반주거지역","-","201910","01","14.00","3,836","","-","-","-"
"33","경기도 부천시 오정구 삼정동","2**","대","제2종일반주거지역","12m미만","201909","30","64.30","23,300","","-","-","-"
"34","경기도 부천시 오정구 원종동","2**","도로","제2종일반주거지역","-","201909","30","12.00","2,400","","-","-","-"
"35","경기도 부천시 오정구 대장동","3**","답","개발제한구역","8m미만","201909","28","2129.00","56,500","지분","-","-","-"
"36","경기도 부천시 오정구 작동","1**","전","개발제한구역","8m미만","201909","27","891.00","94,300","","-","-","-"
"37","경기도 부천시 오정구 대장동","6**","답","개발제한구역","8m미만","201909","27","1983.00","62,400","","-","-","-"
"38","경기도 부천시 오정구 작동","1**","답","개발제한구역","-","201909","27","353.00","37,400","","-","-","-"
"39","경기도 부천시 오정구 작동","1**","전","개발제한구역","-","201909","27","1169.00","123,800","","-","-","-"
"40","경기도 부천시 오정구 고강동","1**","전","개발제한구역","8m미만","201909","25","1664.00","50,300","","-","-","-"
"41","경기도 부천시 오정구 오정동","3**","답","개발제한구역","8m미만","201909","24","3701.00","98,000","","-","-","-"
"42","경기도 부천시 오정구 대장동","2**","전","제1종일반주거지역","8m미만","201909","20","1008.00","97,600","","-","-","-"
"43","경기도 부천시 오정구 고강동","5**","도로","제1종일반주거지역","8m미만","201909","17","4.00","170","","-","-","-"
"44","경기도 부천시 오정구 오정동","1**","대","제2종일반주거지역","25m미만","201909","16","460.80","185,430","","-","-","-"
"45","경기도 부천시 오정구 원종동","2**","대","제2종일반주거지역","12m미만","201909","11","6.85","100","지분","-","-","-"
"46","경기도 부천시 오정구 내동","4**","공장용지","일반공업지역","-","201909","10","60.00","25,410","","-","-","-"
"47","경기도 부천시 오정구 여월동","5*","전","개발제한구역","8m미만","201908","29","45.00","2,000","","-","-","-"
"48","경기도 부천시 오정구 여월동","5*","전","개발제한구역","8m미만","201908","29","465.00","20,000","","-","-","-"
"49","경기도 부천시 오정구 삼정동","2**","도로","일반공업지역","25m미만","201908","29","91.87","11,561","지분","-","-","-"
"50","경기도 부천시 오정구 작동","1**","임야","제1종일반주거지역","-","201908","26","49.59","2,985","지분","-","-","-"
"51","경기도 부천시 오정구 고강동","1**","답","개발제한구역","8m미만","201908","23","3088.00","116,500","","-","-","-"
"52","경기도 부천시 오정구 삼정동","2**","대","제2종일반주거지역","25m이상","201908","20","780.50","322,880","","-","-","-"
"53","경기도 부천시 오정구 삼정동","3**","공장용지","일반공업지역","-","201908","12","188.00","61,500","","-","-","-"
"54","경기도 부천시 오정구 대장동","4**","답","개발제한구역","8m미만","201908","09","1983.00","63,000","","-","-","-"
"55","경기도 부천시 오정구 작동","1**","임야","자연녹지지역","-","201907","30","3975.00","35,000","","-","-","-"
"56","경기도 부천시 오정구 작동","3**","대","제1종일반주거지역","12m미만","201907","29","206.50","77,500","","-","-","-"
"57","경기도 부천시 오정구 원종동","2**","대","제2종일반주거지역","8m미만","201907","23","14.00","1,200","","-","-","-"
"58","경기도 부천시 오정구 고강동","2**","전","개발제한구역","8m미만","201907","23","1978.00","126,000","","-","-","-"
