연월,일,시군구,법정동,번지,지목,용도지역,도로조건,계약면적_m2,거래금액_만원,지분구분,해제일,거래유형,중개사소재지,지구포함,지구
201612,30,부천시 오정구,고강동,3**,전,제2종일반주거지역,8m미만,146.50,27982,,-,-,-,0,
201612,29,부천시 오정구,삼정동,2**,공장용지,일반공업지역,-,143.10,27475,,-,-,-,1,부천대장
201612,27,부천시 오정구,원종동,산7*,임야,개발제한구역,8m미만,2145.00,18018,,-,-,-,1,부천대장
201612,24,부천시 오정구,원종동,3**,도로,일반상업지역,-,1.92,100,지분,-,-,-,1,부천대장
201612,21,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,37800,,-,-,-,1,부천대장
201612,20,부천시 오정구,오정동,3**,대,생산녹지지역,8m미만,117.00,37500,,-,-,-,1,부천대장
201612,20,부천시 오정구,오정동,3**,대,제2종일반주거지역,8m미만,153.00,37500,,-,-,-,1,부천대장
201612,20,부천시 오정구,오정동,3**,대,생산녹지지역,8m미만,150.00,37500,,-,-,-,1,부천대장
201612,20,부천시 오정구,오정동,3**,대,제2종일반주거지역,8m미만,162.00,37500,,-,-,-,1,부천대장
201612,17,부천시 오정구,원종동,2**,대,제2종일반주거지역,12m미만,11.84,3000,지분,-,-,-,1,부천대장
201612,14,부천시 오정구,고강동,3**,대,제2종일반주거지역,12m미만,667.80,170000,,-,-,-,0,
201612,14,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,38400,,-,-,-,1,부천대장
201612,14,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,2210.00,43454,,-,-,-,1,부천대장
201612,10,부천시 오정구,내동,1*,도로,제2종일반주거지역,12m미만,29.03,1400,지분,-,-,-,0,
201612,10,부천시 오정구,내동,1*,대,제2종일반주거지역,12m미만,29.03,1400,지분,-,-,-,0,
201612,01,부천시 오정구,오정동,1**,잡종지,자연녹지지역,8m미만,4.00,960,,-,-,-,1,부천대장
201612,01,부천시 오정구,오정동,1**,도로,자연녹지지역,8m미만,15.00,3600,지분,-,-,-,1,부천대장
201611,30,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,4258.00,70840,,-,-,-,1,부천대장
201611,30,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,39000,,-,-,-,1,부천대장
201611,29,부천시 오정구,고강동,3**,대,제2종일반주거지역,12m미만,172.20,57200,,-,-,-,0,
201611,28,부천시 오정구,원종동,3**,임야,일반상업지역,12m미만,608.00,185136,,-,-,-,1,부천대장
201611,25,부천시 오정구,고강동,3**,대,제2종일반주거지역,8m미만,122.80,29717,,-,-,-,0,
201611,25,부천시 오정구,고강동,2**,대,제2종일반주거지역,8m미만,14.00,850,,-,-,-,0,
201611,25,부천시 오정구,삼정동,3**,도로,제2종일반주거지역,-,45.00,8000,,-,-,-,1,부천대장
201611,25,부천시 오정구,고강동,2**,대,제2종일반주거지역,-,58.00,3550,,-,-,-,0,
201611,25,부천시 오정구,고강동,2**,답,개발제한구역,8m미만,1064.00,19260,,-,-,-,0,
201611,25,부천시 오정구,고강동,2**,대,개발제한구역,8m미만,16.00,2000,,-,-,-,0,
201611,24,부천시 오정구,고강동,3**,대,제2종일반주거지역,8m미만,122.80,28860,,-,-,-,0,
201611,23,부천시 오정구,여월동,1**,임야,제1종일반주거지역,8m미만,155.33,20500,지분,-,-,-,0,
201611,23,부천시 오정구,여월동,1**,임야,개발제한구역,25m이상,262.00,6000,지분,-,-,-,0,
201611,18,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,1983.00,40000,,-,-,-,1,부천대장
201611,17,부천시 오정구,여월동,2**,잡종지,제1종일반주거지역,-,58.00,8642,,-,-,-,0,
201611,11,부천시 오정구,오정동,1**,잡종지,자연녹지지역,-,592.00,80844,,-,-,-,1,부천대장
201611,11,부천시 오정구,오정동,1**,잡종지,자연녹지지역,25m미만,617.00,84258,,-,-,-,1,부천대장
201611,10,부천시 오정구,대장동,5**,답,개발제한구역,8m미만,384.00,11000,,-,-,-,1,부천대장
201611,09,부천시 오정구,대장동,2**,전,개발제한구역,8m미만,962.00,35400,,-,-,-,1,부천대장
201611,09,부천시 오정구,오정동,5*,답,개발제한구역,8m미만,1983.00,34000,,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,7*,도로,일반공업지역,12m미만,9.58,420,지분,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,4*,도로,일반공업지역,8m미만,10.28,420,지분,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,4*,도로,일반공업지역,12m미만,5.39,220,지분,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,4*,도로,일반공업지역,8m미만,89.17,3680,지분,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,4*,도로,일반공업지역,12m미만,29.89,1230,지분,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,4*,도로,일반공업지역,8m미만,1.48,60,지분,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,7*,도로,일반공업지역,12m미만,9.04,390,지분,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,4*,도로,일반공업지역,12m미만,4.69,200,지분,-,-,-,1,부천대장
201611,08,부천시 오정구,삼정동,7*,도로,일반공업지역,12m미만,6.04,260,지분,-,-,-,1,부천대장
201611,07,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,1983.00,35400,,-,-,-,1,부천대장
201611,03,부천시 오정구,삼정동,8*,도로,일반공업지역,-,1.00,147,,-,-,-,1,부천대장
201611,03,부천시 오정구,삼정동,8*,도로,일반공업지역,-,65.00,9568,,-,-,-,1,부천대장
201611,03,부천시 오정구,삼정동,8*,도로,일반공업지역,-,7.00,1030,,-,-,-,1,부천대장
201611,03,부천시 오정구,삼정동,8*,도로,일반공업지역,-,40.00,5888,,-,-,-,1,부천대장
201611,03,부천시 오정구,삼정동,8*,도로,일반공업지역,-,33.00,4858,,-,-,-,1,부천대장
201611,03,부천시 오정구,삼정동,8*,임야,일반공업지역,-,83.00,12218,,-,-,-,1,부천대장
201611,03,부천시 오정구,원종동,2**,대,제2종일반주거지역,25m미만,82.81,17500,지분,-,-,-,1,부천대장
201611,02,부천시 오정구,원종동,3**,도로,일반상업지역,-,1.83,100,지분,-,-,-,1,부천대장
201611,01,부천시 오정구,작동,5*,답,개발제한구역,-,519.00,17231,,-,-,-,0,
201611,01,부천시 오정구,작동,5*,답,개발제한구역,-,588.00,19522,,-,-,-,0,
201611,01,부천시 오정구,작동,5*,전,개발제한구역,-,562.00,18658,,-,-,-,0,
201610,27,부천시 오정구,고강동,1*,전,개발제한구역,8m미만,3323.00,70000,,-,-,-,0,
201610,26,부천시 오정구,고강동,2**,대,제2종일반주거지역,8m미만,780.00,117000,,-,-,-,0,
201610,21,부천시 오정구,대장동,5**,답,개발제한구역,8m미만,1983.00,36000,,-,-,-,1,부천대장
201610,14,부천시 오정구,삼정동,2*,공장용지,일반공업지역,-,130.00,39390,,-,-,-,1,부천대장
201610,14,부천시 오정구,삼정동,2*,주유소용지,일반공업지역,25m미만,449.00,137360,,-,-,-,1,부천대장
201610,14,부천시 오정구,삼정동,2*,공장용지,일반공업지역,-,130.00,39390,지분,-,-,-,1,부천대장
201610,14,부천시 오정구,삼정동,2*,주유소용지,일반공업지역,25m미만,448.52,137360,지분,-,-,-,1,부천대장
201610,12,부천시 오정구,대장동,6*,답,개발제한구역,8m미만,3729.00,50700,,-,-,-,1,부천대장
201610,10,부천시 오정구,작동,1**,종교용지,제1종일반주거지역,-,345.00,43300,,-,-,-,0,
201610,10,부천시 오정구,작동,1**,종교용지,제1종일반주거지역,-,205.00,25700,,-,-,-,0,
201610,10,부천시 오정구,작동,1**,종교용지,제1종일반주거지역,-,265.00,33300,,-,-,-,0,
201610,10,부천시 오정구,작동,1**,종교용지,제1종일반주거지역,8m미만,205.00,25700,,-,-,-,0,
201610,10,부천시 오정구,작동,1**,잡종지,제1종일반주거지역,8m미만,49.00,5900,,-,-,-,0,
201610,10,부천시 오정구,고강동,1**,답,개발제한구역,8m미만,892.50,25650,지분,-,-,-,0,
201610,10,부천시 오정구,작동,1**,종교용지,제1종일반주거지역,-,40.00,5000,,-,-,-,0,
201610,10,부천시 오정구,작동,1**,종교용지,제1종일반주거지역,-,290.00,36400,,-,-,-,0,
201610,10,부천시 오정구,작동,1**,대,제1종일반주거지역,8m미만,39.00,4400,,-,-,-,0,
201610,10,부천시 오정구,작동,1**,도로,제1종일반주거지역,8m미만,53.00,1600,,-,-,-,0,
201610,07,부천시 오정구,오정동,4**,답,개발제한구역,8m미만,1983.00,40200,,-,-,-,1,부천대장
201610,07,부천시 오정구,원종동,3**,도로,일반상업지역,8m미만,1.56,100,지분,-,-,-,1,부천대장
201610,06,부천시 오정구,원종동,3**,도로,일반상업지역,8m미만,1.70,100,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,삼정동,7*,도로,일반공업지역,12m미만,4.21,285,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,삼정동,4*,도로,일반공업지역,12m미만,13.92,891,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,삼정동,4*,도로,일반공업지역,8m미만,4.79,306,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,삼정동,4*,도로,일반공업지역,8m미만,41.53,2659,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,삼정동,7*,도로,일반공업지역,12m미만,2.81,190,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,삼정동,4*,도로,일반공업지역,12m미만,2.18,140,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,삼정동,4*,도로,일반공업지역,12m미만,2.51,161,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,삼정동,7*,도로,일반공업지역,12m미만,4.46,302,지분,-,-,-,1,부천대장
201610,04,부천시 오정구,작동,산4*,임야,개발제한구역,-,4146.00,37729,,-,-,-,0,
201610,04,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,1983.00,34800,,-,-,-,1,부천대장
201610,02,부천시 오정구,원종동,3**,도로,일반상업지역,8m미만,1.70,100,지분,-,-,-,1,부천대장
201610,01,부천시 오정구,고강동,1**,대,개발제한구역,8m미만,859.00,20000,,-,-,-,0,
201609,30,부천시 오정구,내동,3**,대,제2종일반주거지역,12m미만,10.21,3150,지분,-,-,-,0,
201609,30,부천시 오정구,작동,4**,대,제1종전용주거지역,12m미만,191.70,60000,,-,-,-,0,
201609,30,부천시 오정구,내동,3**,대,제2종일반주거지역,12m미만,17.36,3150,지분,-,-,-,0,
201609,29,부천시 오정구,삼정동,9*,답,자연녹지지역,-,116.00,19200,,-,-,-,1,부천대장
201609,29,부천시 오정구,작동,2**,전,개발제한구역,-,1334.00,49558,지분,-,-,-,0,
201609,28,부천시 오정구,원종동,3**,대,일반상업지역,-,28.10,1493,,-,-,-,1,부천대장
201609,28,부천시 오정구,대장동,1**,전,제1종일반주거지역,8m미만,605.00,35600,,-,-,-,1,부천대장
201609,27,부천시 오정구,대장동,8*,답,개발제한구역,8m미만,4350.00,57900,,-,-,-,1,부천대장
201609,23,부천시 오정구,대장동,2**,답,제1종일반주거지역,8m미만,179.00,10200,,-,-,-,1,부천대장
201609,22,부천시 오정구,오정동,4**,답,개발제한구역,8m미만,1983.00,35400,,-,-,-,1,부천대장
201609,22,부천시 오정구,오정동,3**,답,개발제한구역,8m미만,1983.00,36600,,-,-,-,1,부천대장
201609,19,부천시 오정구,고강동,산4*,대,개발제한구역,12m미만,188.00,13000,,-,-,-,0,
201609,12,부천시 오정구,오정동,4**,답,개발제한구역,8m미만,330.50,5000,지분,-,-,-,1,부천대장
201609,07,부천시 오정구,원종동,3**,도로,일반상업지역,8m미만,1.70,100,지분,-,-,-,1,부천대장
201609,05,부천시 오정구,여월동,2**,임야,제1종일반주거지역,8m미만,216.00,34300,,-,-,-,0,
201609,05,부천시 오정구,여월동,2**,목장용지,제1종일반주거지역,-,181.00,28500,,-,-,-,0,
201609,05,부천시 오정구,여월동,2**,대,제1종일반주거지역,8m미만,476.00,118000,,-,-,-,0,
201609,04,부천시 오정구,여월동,3**,대,제2종일반주거지역,25m미만,467.70,71400,,-,-,-,0,
201609,01,부천시 오정구,작동,4**,대,제1종전용주거지역,25m미만,254.80,63900,,-,-,-,0,
201608,31,부천시 오정구,작동,3**,대,제1종일반주거지역,25m미만,202.80,57000,,-,-,-,0,
201608,31,부천시 오정구,대장동,2**,답,제1종일반주거지역,8m미만,893.00,54000,,-,-,-,1,부천대장
201608,27,부천시 오정구,원종동,3**,도로,일반상업지역,8m미만,1.56,100,지분,-,-,-,1,부천대장
201608,26,부천시 오정구,작동,1**,대,제1종일반주거지역,8m미만,819.00,176500,,-,-,-,0,
201608,26,부천시 오정구,작동,1**,전,제1종일반주거지역,8m미만,54.00,8000,,-,-,-,0,
201608,26,부천시 오정구,작동,1**,주차장,제1종일반주거지역,8m미만,251.00,40000,,-,-,-,0,
201608,26,부천시 오정구,작동,1**,대,제1종일반주거지역,-,18.00,3000,,-,-,-,0,
201608,26,부천시 오정구,작동,1**,전,제1종일반주거지역,8m미만,27.00,2500,,-,-,-,0,
201608,25,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,991.50,17100,지분,-,-,-,1,부천대장
201608,20,부천시 오정구,고강동,4**,대,제2종일반주거지역,-,245.30,50000,,-,-,-,0,
201608,20,부천시 오정구,원종동,3**,도로,일반상업지역,8m미만,1.56,100,지분,-,-,-,1,부천대장
201608,17,부천시 오정구,원종동,3**,도로,일반상업지역,8m미만,1.56,100,지분,-,-,-,1,부천대장
201608,16,부천시 오정구,내동,3**,대,일반공업지역,12m미만,9.74,2910,지분,-,-,-,0,
201608,15,부천시 오정구,고강동,1**,답,개발제한구역,8m미만,1491.00,36000,,-,-,-,0,
201608,12,부천시 오정구,원종동,3**,도로,일반상업지역,8m미만,1.70,100,지분,-,-,-,1,부천대장
201608,10,부천시 오정구,오정동,4**,답,개발제한구역,8m미만,1258.00,26600,,-,-,-,1,부천대장
201608,09,부천시 오정구,작동,1**,잡종지,제1종일반주거지역,-,80.00,13310,,-,-,-,0,
201608,09,부천시 오정구,작동,1**,잡종지,제1종일반주거지역,8m미만,344.00,57230,,-,-,-,0,
201608,08,부천시 오정구,여월동,산3*,임야,개발제한구역,25m이상,333.50,15000,지분,-,-,-,0,
201608,04,부천시 오정구,원종동,6*,답,개발제한구역,8m미만,420.00,11430,,-,-,-,1,부천대장
201608,03,부천시 오정구,여월동,1**,대,개발제한구역,-,165.00,4550,,-,-,-,0,
201608,02,부천시 오정구,작동,3**,대,제1종전용주거지역,12m미만,190.60,47800,,-,-,-,0,
201607,29,부천시 오정구,내동,2**,공장용지,일반공업지역,12m미만,267.00,70000,,-,-,-,0,
201607,27,부천시 오정구,원종동,8*,과수원,개발제한구역,8m미만,3428.00,46670,,-,-,-,1,부천대장
201607,20,부천시 오정구,작동,1**,전,개발제한구역,25m이상,274.00,8300,,-,-,-,0,
201607,20,부천시 오정구,작동,1**,주차장,개발제한구역,8m미만,200.00,12200,,-,-,-,0,
201607,20,부천시 오정구,작동,1**,전,제1종일반주거지역,8m미만,107.00,9500,,-,-,-,0,
201607,20,부천시 오정구,작동,1**,전,개발제한구역,-,1461.00,26500,,-,-,-,0,
201607,17,부천시 오정구,원종동,3**,도로,일반상업지역,-,1.70,100,지분,-,-,-,1,부천대장
201607,15,부천시 오정구,내동,1**,대,일반공업지역,25m이상,28.00,5100,,-,-,-,0,
201607,15,부천시 오정구,내동,2**,대,일반공업지역,25m이상,499.80,134300,,-,-,-,0,
201607,12,부천시 오정구,여월동,1**,임야,제1종일반주거지역,8m미만,155.33,20060,지분,-,-,-,0,
201607,12,부천시 오정구,여월동,1**,임야,개발제한구역,25m이상,262.00,5600,지분,-,-,-,0,
201607,11,부천시 오정구,대장동,1**,전,제1종일반주거지역,-,225.00,13600,,-,-,-,1,부천대장
201607,11,부천시 오정구,대장동,1**,답,제1종일반주거지역,-,36.00,2000,,-,-,-,1,부천대장
201607,11,부천시 오정구,대장동,1**,대,제1종일반주거지역,8m미만,532.00,56350,,-,-,-,1,부천대장
201607,11,부천시 오정구,대장동,1**,답,제1종일반주거지역,-,119.00,5800,,-,-,-,1,부천대장
201607,11,부천시 오정구,대장동,1**,답,제1종일반주거지역,-,1640.00,85250,,-,-,-,1,부천대장
201607,11,부천시 오정구,대장동,1**,전,제1종일반주거지역,8m미만,446.00,27000,,-,-,-,1,부천대장
201607,09,부천시 오정구,오정동,4**,답,개발제한구역,8m미만,1983.00,36000,,-,-,-,1,부천대장
201607,08,부천시 오정구,작동,4**,대,제1종전용주거지역,12m미만,242.80,73000,,-,-,-,0,
201607,07,부천시 오정구,여월동,산3*,임야,개발제한구역,25m이상,667.00,30000,,-,-,-,0,
201607,06,부천시 오정구,오정동,4**,답,개발제한구역,8m미만,330.50,5000,지분,-,-,-,1,부천대장
201607,05,부천시 오정구,작동,1**,도로,제1종일반주거지역,8m미만,54.00,600,,-,-,-,0,
201607,05,부천시 오정구,고강동,2*,전,개발제한구역,25m이상,445.00,11000,,-,-,-,0,
201607,04,부천시 오정구,고강동,산3*,임야,개발제한구역,25m이상,1388.00,35000,,-,-,-,0,
201607,03,부천시 오정구,고강동,3**,대,제2종일반주거지역,8m미만,235.90,78430,,-,-,-,0,
201607,03,부천시 오정구,고강동,3**,대,제2종일반주거지역,8m미만,422.00,140360,,-,-,-,0,
201607,01,부천시 오정구,고강동,산4*,임야,개발제한구역,12m미만,11.57,414,지분,-,-,-,0,
201607,01,부천시 오정구,고강동,산4*,임야,개발제한구역,12m미만,55.43,1986,지분,-,-,-,0,
201607,01,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,34200,,-,-,-,1,부천대장
201606,30,부천시 오정구,여월동,2**,도로,제1종일반주거지역,8m미만,86.00,4800,,-,-,-,0,
201606,30,부천시 오정구,삼정동,3**,공장용지,일반공업지역,8m미만,90.40,13242,,-,-,-,1,부천대장
201606,29,부천시 오정구,대장동,6**,대,개발제한구역,8m미만,192.00,11000,,-,-,-,1,부천대장
201606,29,부천시 오정구,오정동,3**,답,개발제한구역,8m미만,1983.00,38400,,-,-,-,1,부천대장
201606,28,부천시 오정구,내동,3**,대,제2종일반주거지역,12m미만,17.86,2120,지분,-,-,-,0,
201606,28,부천시 오정구,내동,3**,대,제2종일반주거지역,12m미만,4.73,560,지분,-,-,-,0,
201606,28,부천시 오정구,내동,3**,대,제2종일반주거지역,12m미만,24.09,2850,지분,-,-,-,0,
201606,28,부천시 오정구,내동,3**,대,제2종일반주거지역,12m미만,8.99,1070,지분,-,-,-,0,
201606,27,부천시 오정구,삼정동,3**,대,일반공업지역,25m미만,89.00,23852,,-,-,-,1,부천대장
201606,27,부천시 오정구,삼정동,5*,대,일반공업지역,25m미만,414.00,111048,,-,-,-,1,부천대장
201606,24,부천시 오정구,고강동,2**,전,개발제한구역,25m미만,562.00,68000,,-,-,-,0,
201606,22,부천시 오정구,삼정동,2**,공장용지,일반공업지역,8m미만,476.30,120000,,-,-,-,1,부천대장
201606,21,부천시 오정구,대장동,2*,답,개발제한구역,8m미만,235.00,3337,,-,-,-,1,부천대장
201606,20,부천시 오정구,여월동,*,대,제2종일반주거지역,-,79.40,17300,,-,-,-,0,
201606,14,부천시 오정구,원종동,1**,답,개발제한구역,8m미만,327.00,4872,지분,-,-,-,1,부천대장
201606,13,부천시 오정구,작동,1**,전,개발제한구역,8m미만,1317.00,108500,,-,-,-,0,
201606,11,부천시 오정구,원종동,3**,대,일반상업지역,8m미만,1.92,100,지분,-,-,-,1,부천대장
201606,09,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1983.00,39000,,-,-,-,1,부천대장
201606,09,부천시 오정구,삼정동,6*,대,생산녹지지역,8m미만,8.25,400,지분,-,-,-,1,부천대장
201606,09,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1983.00,39000,,-,-,-,1,부천대장
201606,08,부천시 오정구,오정동,1**,대,제2종일반주거지역,8m미만,1663.35,338502,지분,-,-,-,1,부천대장
201606,08,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1983.00,33500,,-,-,-,1,부천대장
201606,07,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1805.00,32198,,-,-,-,1,부천대장
201606,07,부천시 오정구,삼정동,3**,공장용지,일반공업지역,-,188.00,28387,,-,-,-,1,부천대장
201606,07,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,1983.00,33400,,-,-,-,1,부천대장
201606,07,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1002.00,17900,,-,-,-,1,부천대장
201606,02,부천시 오정구,작동,4**,대,제1종전용주거지역,12m미만,229.90,66000,,-,-,-,0,
201606,02,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,1983.00,34200,,-,-,-,1,부천대장
201605,31,부천시 오정구,작동,3**,대,제1종전용주거지역,12m미만,265.00,59000,,-,-,-,0,
201605,31,부천시 오정구,원종동,9*,답,개발제한구역,8m미만,3088.00,60000,,-,-,-,1,부천대장
201605,31,부천시 오정구,작동,4**,대,제1종전용주거지역,25m미만,235.80,71300,,-,-,-,0,
201605,30,부천시 오정구,여월동,산5*,임야,개발제한구역,-,198.00,9000,,-,-,-,0,
201605,27,부천시 오정구,내동,1**,대,일반공업지역,-,12.00,1800,,-,-,-,0,
201605,26,부천시 오정구,삼정동,1*,전,생산녹지지역,12m미만,185.25,9200,지분,-,-,-,1,부천대장
201605,26,부천시 오정구,여월동,1**,대,제1종일반주거지역,8m미만,331.00,46000,,-,-,-,0,
201605,26,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,37800,,-,-,-,1,부천대장
201605,26,부천시 오정구,대장동,4**,대,개발제한구역,8m미만,1983.00,30000,,-,-,-,1,부천대장
201605,24,부천시 오정구,오정동,3**,답,개발제한구역,8m미만,1983.00,37800,,-,-,-,1,부천대장
201605,24,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1425.00,30600,,-,-,-,1,부천대장
201605,24,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,939.00,20160,,-,-,-,1,부천대장
201605,23,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,33000,,-,-,-,1,부천대장
201605,20,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,1983.00,34200,,-,-,-,1,부천대장
201605,19,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,40000,,-,-,-,1,부천대장
201605,19,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,40000,,-,-,-,1,부천대장
201605,17,부천시 오정구,원종동,1*,전,개발제한구역,8m미만,3226.00,59000,,-,-,-,1,부천대장
201605,17,부천시 오정구,작동,4**,대,제1종전용주거지역,12m미만,221.00,63000,,-,-,-,0,
201605,17,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,1983.00,33000,,-,-,-,1,부천대장
201605,17,부천시 오정구,작동,4**,대,제1종전용주거지역,12m미만,241.00,40000,,-,-,-,0,
201605,12,부천시 오정구,여월동,1**,임야,제1종일반주거지역,8m미만,466.00,60000,,-,-,-,0,
201605,12,부천시 오정구,여월동,1**,임야,개발제한구역,25m이상,786.00,17000,,-,-,-,0,
201605,12,부천시 오정구,고강동,1*,잡종지,개발제한구역,12m미만,170.00,9469,지분,-,-,-,0,
201605,12,부천시 오정구,여월동,산3*,임야,개발제한구역,25m이상,667.00,28000,,-,-,-,0,
201605,09,부천시 오정구,대장동,5**,답,개발제한구역,8m미만,991.50,15300,지분,-,-,-,1,부천대장
201605,06,부천시 오정구,삼정동,3*,공장용지,생산녹지지역,12m미만,2040.63,172800,지분,-,-,-,1,부천대장
201605,04,부천시 오정구,작동,1**,대,제1종일반주거지역,8m미만,221.00,40030,,-,-,-,0,
201605,04,부천시 오정구,작동,1**,대,제1종일반주거지역,8m미만,13.00,2300,,-,-,-,0,
201605,04,부천시 오정구,작동,1**,대,제1종일반주거지역,8m미만,40.00,7240,,-,-,-,0,
201605,04,부천시 오정구,작동,1**,대,제1종일반주거지역,8m미만,383.00,69430,,-,-,-,0,
201605,03,부천시 오정구,고강동,산3*,임야,개발제한구역,25m미만,176.00,10000,,-,-,-,0,
201605,01,부천시 오정구,고강동,2*,전,개발제한구역,8m미만,330.00,44700,,-,-,-,0,
201605,01,부천시 오정구,고강동,2*,전,개발제한구역,-,297.00,24300,,-,-,-,0,
201604,29,부천시 오정구,대장동,6**,답,개발제한구역,8m미만,1983.00,36000,,-,-,-,1,부천대장
201604,29,부천시 오정구,원종동,3**,도로,일반상업지역,-,28.10,2120,,-,-,-,1,부천대장
201604,29,부천시 오정구,대장동,1*,전,개발제한구역,8m미만,1187.00,23339,,-,-,-,1,부천대장
201604,27,부천시 오정구,고강동,2**,전,개발제한구역,8m미만,337.00,12900,,-,-,-,0,
201604,26,부천시 오정구,고강동,1**,구거,개발제한구역,8m미만,466.00,6100,,-,-,-,0,
201604,26,부천시 오정구,고강동,1**,도로,개발제한구역,12m미만,7.00,100,,-,-,-,0,
201604,26,부천시 오정구,고강동,1**,도로,개발제한구역,12m미만,23.00,300,,-,-,-,0,
201604,22,부천시 오정구,작동,1**,전,개발제한구역,25m이상,364.00,30000,,-,-,-,0,
201604,20,부천시 오정구,오정동,5*,전,개발제한구역,8m미만,3266.00,70000,,-,-,-,1,부천대장
201604,20,부천시 오정구,대장동,4**,답,개발제한구역,8m미만,1983.00,32400,,-,-,-,1,부천대장
201604,19,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1983.00,33000,,-,-,-,1,부천대장
201604,19,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1983.00,33000,,-,-,-,1,부천대장
201604,19,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1983.00,33000,,-,-,-,1,부천대장
201604,19,부천시 오정구,오정동,7*,답,개발제한구역,8m미만,2055.00,32900,,-,-,-,1,부천대장
201604,15,부천시 오정구,대장동,3**,대,개발제한구역,8m미만,1983.00,33000,,-,-,-,1,부천대장
201604,14,부천시 오정구,여월동,*,대,제1종일반주거지역,12m미만,630.40,150000,,-,-,-,0,
201604,13,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1983.00,33000,,-,-,-,1,부천대장
201604,12,부천시 오정구,대장동,1**,답,개발제한구역,-,121.00,1100,,-,-,-,1,부천대장
201604,11,부천시 오정구,삼정동,2**,대,제2종일반주거지역,8m미만,172.01,15000,지분,-,-,-,1,부천대장
201604,08,부천시 오정구,작동,1**,전,개발제한구역,8m미만,888.00,59090,,-,-,-,0,
201604,08,부천시 오정구,대장동,1*,전,개발제한구역,8m미만,3815.00,78500,,-,-,-,1,부천대장
201604,07,부천시 오정구,대장동,2**,대,제1종일반주거지역,8m미만,244.00,22000,,-,-,-,1,부천대장
201604,07,부천시 오정구,삼정동,2*,주유소용지,일반공업지역,25m미만,445.00,134835,,-,-,-,1,부천대장
201604,07,부천시 오정구,삼정동,2*,공장용지,일반공업지역,25m미만,380.00,115165,,-,-,-,1,부천대장
201604,05,부천시 오정구,작동,7*,임야,개발제한구역,12m미만,167.17,1520,지분,-,-,-,0,
201604,05,부천시 오정구,작동,7*,임야,자연녹지지역,-,167.05,1520,지분,-,-,-,0,
201604,05,부천시 오정구,대장동,3**,답,개발제한구역,8m미만,1954.00,32500,,-,-,-,1,부천대장
201604,04,부천시 오정구,작동,2**,임야,제1종일반주거지역,8m미만,246.00,54500,,-,-,-,0,
201604,02,부천시 오정구,대장동,4*,답,제1종일반주거지역,8m미만,2139.00,103500,,-,-,-,1,부천대장
201604,01,부천시 오정구,삼정동,7*,공장용지,일반공업지역,-,341.00,82832,,-,-,-,1,부천대장
201604,01,부천시 오정구,삼정동,7*,구거,일반공업지역,-,212.00,50768,,-,-,-,1,부천대장
