"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-01-01 ~ 2023-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 군포시"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 군포시 대야미동","4*","전","개발제한구역","8m미만","202312","14","1604.00","63,050","","-","중개거래","경기 군포시"
"2","경기도 군포시 산본동","8**","임야","개발제한구역","-","202312","07","165.00","1,950","지분","-","직거래","-"
"3","경기도 군포시 산본동","8**","임야","개발제한구역","-","202312","07","99.00","1,170","지분","-","직거래","-"
"4","경기도 군포시 둔대동","산5*","임야","개발제한구역","-","202312","06","13785.00","37,220","","-","직거래","-"
"5","경기도 군포시 산본동","8**","임야","개발제한구역","-","202312","06","99.00","1,305","지분","-","직거래","-"
"6","경기도 군포시 산본동","8**","임야","개발제한구역","-","202312","05","165.00","2,175","지분","-","직거래","-"
"7","경기도 군포시 금정동","1**","도로","준공업지역","8m미만","202312","05","19.80","1,231","지분","-","직거래","-"
"8","경기도 군포시 금정동","1**","도로","자연녹지지역","-","202312","05","4.80","180","지분","-","직거래","-"
"9","경기도 군포시 산본동","8**","임야","개발제한구역","-","202312","05","66.00","870","지분","-","직거래","-"
"10","경기도 군포시 산본동","8**","임야","개발제한구역","-","202312","05","99.00","1,305","지분","-","직거래","-"
"11","경기도 군포시 둔대동","산5*","임야","개발제한구역","-","202312","04","13785.00","37,220","","20231219","직거래","-"
"12","경기도 군포시 속달동","3**","전","자연녹지지역","-","202311","22","330.00","15,000","","-","직거래","-"
"13","경기도 군포시 산본동","8**","임야","개발제한구역","8m미만","202311","21","717.00","662","","-","직거래","-"
"14","경기도 군포시 대야미동","2**","전","개발제한구역","8m미만","202311","13","330.00","22,591","","-","직거래","-"
"15","경기도 군포시 대야미동","2**","도로","개발제한구역","8m미만","202311","13","8.00","173","","-","직거래","-"
"16","경기도 군포시 대야미동","2**","전","개발제한구역","-","202311","13","430.00","27,135","지분","-","직거래","-"
"17","경기도 군포시 대야미동","2**","전","개발제한구역","8m미만","202311","13","311.00","21,070","","-","직거래","-"
"18","경기도 군포시 대야미동","2**","전","개발제한구역","8m미만","202311","13","416.00","28,478","","-","직거래","-"
"19","경기도 군포시 대야미동","2**","전","개발제한구역","-","202311","10","596.00","36,000","지분","-","직거래","-"
"20","경기도 군포시 대야미동","2**","전","개발제한구역","8m미만","202311","10","561.00","34,000","","-","직거래","-"
"21","경기도 군포시 대야미동","2*","전","개발제한구역","-","202311","07","391.00","6,700","","-","중개거래","경기 군포시"
"22","경기도 군포시 속달동","2**","답","개발제한구역","8m미만","202310","20","3035.00","70,000","","-","중개거래","경기 군포시"
"23","경기도 군포시 대야미동","2**","전","개발제한구역","25m이상","202310","14","450.00","15,500","","-","중개거래","경기 군포시"
"24","경기도 군포시 대야미동","2**","전","개발제한구역","25m이상","202310","14","814.00","28,000","","20231226","중개거래","경기 군포시"
"25","경기도 군포시 둔대동","3**","전","용도미지정","-","202310","14","1057.00","44,800","","-","중개거래","경기 군포시"
"26","경기도 군포시 둔대동","3**","전","개발제한구역","8m미만","202310","14","1057.00","44,800","지분","20231213","중개거래","경기 군포시"
"27","경기도 군포시 대야미동","2**","전","자연녹지지역","-","202310","14","364.00","12,500","","-","중개거래","경기 군포시"
"28","경기도 군포시 속달동","2**","전","개발제한구역","8m미만","202310","07","780.00","49,000","","-","직거래","-"
"29","경기도 군포시 대야미동","*","임야","개발제한구역","-","202309","21","152.00","900","","-","직거래","-"
"30","경기도 군포시 대야미동","산*","임야","개발제한구역","8m미만","202309","21","15536.00","76,100","지분","-","직거래","-"
"31","경기도 군포시 대야미동","*","임야","개발제한구역","-","202309","21","269.00","1,500","","-","직거래","-"
"32","경기도 군포시 대야미동","6**","대","일반상업지역","25m미만","202309","15","447.80","160,000","","-","중개거래","경기 군포시"
"33","경기도 군포시 대야미동","6**","대","일반상업지역","25m미만","202309","15","447.80","160,000","","20230925","중개거래","경기 군포시"
"34","경기도 군포시 당동","7**","대","일반상업지역","25m이상","202309","14","505.70","565,313","","-","직거래","-"
"35","경기도 군포시 당동","7**","대","일반상업지역","12m미만","202309","14","94.90","106,087","","-","직거래","-"
"36","경기도 군포시 당동","7**","대","일반상업지역","25m미만","202309","14","75.90","84,847","지분","-","직거래","-"
"37","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","118.40","132,357","","-","직거래","-"
"38","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","106.20","118,719","","-","직거래","-"
"39","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","223.50","249,847","","-","직거래","-"
"40","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","152.10","170,030","","-","직거래","-"
"41","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","108.20","120,955","","-","직거래","-"
"42","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","175.60","196,300","","-","직거래","-"
"43","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","107.00","119,613","","-","직거래","-"
"44","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","478.87","535,320","지분","-","직거래","-"
"45","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","134.20","150,020","","-","직거래","-"
"46","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","140.10","156,615","","-","직거래","-"
"47","경기도 군포시 당동","7**","대","일반상업지역","12m미만","202309","14","327.20","365,771","","-","직거래","-"
"48","경기도 군포시 당동","7**","대","일반상업지역","25m이상","202309","14","570.40","637,640","","-","직거래","-"
"49","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","133.30","149,014","","-","직거래","-"
"50","경기도 군포시 당동","7**","대","일반상업지역","12m미만","202309","14","111.40","124,532","","-","직거래","-"
"51","경기도 군포시 당동","7**","대","일반상업지역","25m미만","202309","14","296.70","331,676","","-","직거래","-"
"52","경기도 군포시 당동","7**","대","일반상업지역","8m미만","202309","14","165.80","185,345","","-","직거래","-"
"53","경기도 군포시 둔대동","산3*","임야","개발제한구역","-","202309","06","53.00","1,749","지분","-","직거래","-"
"54","경기도 군포시 대야미동","2**","전","개발제한구역","25m이상","202308","30","44.00","3,670","","-","직거래","-"
"55","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","25","40.00","1,140","지분","-","직거래","-"
"56","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","23","83.00","2,366","지분","-","직거래","-"
"57","경기도 군포시 둔대동","1**","구거","개발제한구역","-","202308","22","60.86","1,000","지분","-","직거래","-"
"58","경기도 군포시 대야미동","2**","전","개발제한구역","8m미만","202308","21","427.92","10,000","지분","-","직거래","-"
"59","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","21","120.00","3,420","지분","-","직거래","-"
"60","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","20","40.00","1,088","지분","-","직거래","-"
"61","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","20","38.00","1,034","지분","-","직거래","-"
"62","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","18","57.00","1,625","지분","-","직거래","-"
"63","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","18","46.00","1,251","지분","-","직거래","-"
"64","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","18","43.00","1,226","지분","-","직거래","-"
"65","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","17","99.00","2,822","지분","-","직거래","-"
"66","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","17","74.00","2,109","지분","-","직거래","-"
"67","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","15","100.00","2,850","지분","-","직거래","-"
"68","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","14","40.00","1,088","지분","-","직거래","-"
"69","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202308","14","40.00","1,088","지분","20230907","직거래","-"
"70","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","12","231.00","6,584","지분","-","직거래","-"
"71","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202308","11","55.00","1,568","지분","20230907","직거래","-"
"72","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","11","40.00","1,140","지분","-","직거래","-"
"73","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","11","50.00","1,425","지분","-","직거래","-"
"74","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","11","55.00","1,568","지분","-","직거래","-"
"75","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202308","11","55.00","1,568","지분","20230907","직거래","-"
"76","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","11","55.00","1,568","지분","-","직거래","-"
"77","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202308","10","380.00","10,336","지분","20230907","직거래","-"
"78","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","10","380.00","10,336","지분","-","직거래","-"
"79","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","09","364.00","10,374","지분","-","직거래","-"
"80","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","08","200.00","5,700","지분","-","직거래","-"
"81","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202308","08","170.00","4,845","지분","20230907","직거래","-"
"82","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","35.00","2,493","","20231120","중개거래","경기 군포시"
"83","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","5.00","356","","20231206","중개거래","경기 군포시"
"84","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","373.00","61,000","","20231120","중개거래","경기 군포시"
"85","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","35.00","2,493","","20231206","중개거래","경기 군포시"
"86","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","373.00","61,000","","20231206","중개거래","경기 군포시"
"87","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","5.00","356","","20231120","중개거래","경기 군포시"
"88","경기도 군포시 속달동","2**","대","제1종일반주거지역","8m미만","202308","06","182.00","33,000","","-","중개거래","경기 군포시"
"89","경기도 군포시 속달동","2**","대","제1종일반주거지역","8m미만","202308","06","182.00","33,000","","20231206","중개거래","경기 군포시"
"90","경기도 군포시 속달동","2**","대","제1종일반주거지역","8m미만","202308","06","182.00","33,000","","20231120","중개거래","경기 군포시"
"91","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","5.00","356","","-","중개거래","경기 군포시"
"92","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","8.00","570","","-","중개거래","경기 군포시"
"93","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","35.00","2,493","","-","중개거래","경기 군포시"
"94","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","373.00","61,000","","-","중개거래","경기 군포시"
"95","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","303.00","21,581","지분","20231206","중개거래","경기 군포시"
"96","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","303.00","21,581","지분","20231120","중개거래","경기 군포시"
"97","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","8.00","570","","20231206","중개거래","경기 군포시"
"98","경기도 군포시 속달동","2**","전","제1종일반주거지역","8m미만","202308","06","8.00","570","","20231120","중개거래","경기 군포시"
"99","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202308","03","40.00","1,088","지분","20230907","직거래","-"
"100","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202308","03","40.00","1,088","지분","-","직거래","-"
"101","경기도 군포시 금정동","1**","도로","준주거지역","12m미만","202308","01","1.00","4,434","지분","-","직거래","-"
"102","경기도 군포시 금정동","1**","도로","준주거지역","12m미만","202308","01","1.00","4,434","지분","-","직거래","-"
"103","경기도 군포시 금정동","1**","도로","준주거지역","25m미만","202308","01","6.50","28,900","지분","-","직거래","-"
"104","경기도 군포시 금정동","1**","도로","준주거지역","12m미만","202308","01","1.50","6,666","지분","-","직거래","-"
"105","경기도 군포시 금정동","1**","도로","준주거지역","12m미만","202308","01","1.50","6,666","지분","-","직거래","-"
"106","경기도 군포시 금정동","1**","도로","준주거지역","25m미만","202308","01","6.50","28,900","지분","-","직거래","-"
"107","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","29","80.00","2,280","지분","-","직거래","-"
"108","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","29","40.00","1,140","지분","20230907","직거래","-"
"109","경기도 군포시 둔대동","4**","전","개발제한구역","8m미만","202307","28","779.00","28,000","","-","직거래","-"
"110","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","26","331.00","9,996","지분","-","직거래","-"
"111","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","25","40.00","1,140","지분","20230907","직거래","-"
"112","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","25","371.00","10,574","지분","-","직거래","-"
"113","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","25","40.00","1,140","지분","-","직거래","-"
"114","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","25","331.00","9,434","지분","20230907","직거래","-"
"115","경기도 군포시 대야미동","4**","답","개발제한구역","8m미만","202307","23","1611.00","63,350","","-","중개거래","경기 군포시"
"116","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","23","40.00","1,140","지분","20230907","직거래","-"
"117","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","23","86.00","2,451","지분","20230910","직거래","-"
"118","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","23","40.00","1,140","지분","-","직거래","-"
"119","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","23","86.00","2,451","지분","-","직거래","-"
"120","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","21","83.00","2,366","지분","20230907","직거래","-"
"121","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","21","83.00","2,366","지분","-","직거래","-"
"122","경기도 군포시 둔대동","5**","답","개발제한구역","8m미만","202307","20","198.35","2,500","지분","-","직거래","-"
"123","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","19","331.00","9,599","지분","-","직거래","-"
"124","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","19","40.00","1,140","지분","-","직거래","-"
"125","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","19","40.00","1,140","지분","20230907","직거래","-"
"126","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","19","176.00","5,016","지분","-","직거래","-"
"127","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","19","662.00","19,992","지분","-","직거래","-"
"128","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","19","176.00","5,016","지분","20230910","직거래","-"
"129","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","18","33.00","890","지분","-","직거래","-"
"130","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","18","40.00","1,140","지분","20230907","직거래","-"
"131","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","18","40.00","1,140","지분","-","직거래","-"
"132","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","18","99.00","2,822","지분","-","직거래","-"
"133","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","18","73.00","2,081","지분","20230907","직거래","-"
"134","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","17","271.00","7,371","지분","-","직거래","-"
"135","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","17","271.00","7,371","지분","20230910","직거래","-"
"136","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","15","331.00","9,599","지분","-","직거래","-"
"137","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","14","40.00","1,088","지분","20230907","직거래","-"
"138","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","14","40.00","1,088","지분","-","직거래","-"
"139","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","14","80.00","2,176","지분","-","직거래","-"
"140","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","14","60.00","1,632","지분","20230907","직거래","-"
"141","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","13","40.00","1,088","지분","20230907","직거래","-"
"142","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","13","40.00","1,088","지분","-","직거래","-"
"143","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","12","354.00","10,266","지분","-","직거래","-"
"144","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","12","80.00","2,176","지분","20230907","직거래","-"
"145","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","12","178.00","5,073","지분","20230910","직거래","-"
"146","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","12","331.00","9,599","지분","20230907","직거래","-"
"147","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","12","354.00","10,266","지분","20230907","직거래","-"
"148","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","12","178.00","5,073","지분","-","직거래","-"
"149","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","12","80.00","2,176","지분","-","직거래","-"
"150","경기도 군포시 속달동","산*","임야","자연녹지지역","-","202307","12","331.00","9,599","지분","-","직거래","-"
"151","경기도 군포시 금정동","1**","대","준주거지역","8m미만","202307","10","155.00","182,832","","-","직거래","-"
"152","경기도 군포시 속달동","산*","임야","개발제한구역","12m미만","202307","07","6279.00","40,000","","-","직거래","-"
"153","경기도 군포시 둔대동","5**","답","개발제한구역","-","202306","23","764.00","15,000","","-","직거래","-"
"154","경기도 군포시 산본동","8**","임야","개발제한구역","-","202306","20","3.30","14","지분","-","직거래","-"
"155","경기도 군포시 산본동","8**","임야","개발제한구역","8m미만","202306","20","3.30","12","지분","-","직거래","-"
"156","경기도 군포시 대야미동","*","전","자연환경보전","-","202306","12","72.00","3,073","지분","20241216","중개거래","경기 화성시"
"157","경기도 군포시 대야미동","*","전","자연녹지지역","-","202306","12","209.00","8,592","","-","중개거래","경기 화성시"
"158","경기도 군포시 대야미동","*","전","자연녹지지역","-","202306","12","72.00","2,962","지분","-","중개거래","경기 화성시"
"159","경기도 군포시 대야미동","*","전","자연환경보전","-","202306","12","209.00","8,919","","20241216","중개거래","경기 화성시"
"160","경기도 군포시 속달동","5*","전","개발제한구역","-","202306","09","118.00","7,139","지분","-","중개거래","경기 군포시"
"161","경기도 군포시 속달동","5*","전","개발제한구역","-","202306","09","500.00","30,200","","-","직거래","-"
"162","경기도 군포시 속달동","5*","전","개발제한구역","-","202306","09","1005.00","60,801","지분","-","중개거래","경기 군포시"
"163","경기도 군포시 당정동","1***","대","제2종일반주거지역","12m미만","202306","05","174.20","73,000","","-","중개거래","경기 군포시"
"164","경기도 군포시 둔대동","산3*","임야","개발제한구역","-","202306","02","50.00","1,500","지분","-","직거래","-"
"165","경기도 군포시 둔대동","산3*","임야","개발제한구역","8m미만","202306","01","131.00","3,930","지분","-","직거래","-"
"166","경기도 군포시 산본동","산4*","임야","개발제한구역","-","202305","31","330.57","1,500","지분","-","직거래","-"
"167","경기도 군포시 둔대동","산3*","임야","개발제한구역","-","202305","26","31.00","930","지분","-","직거래","-"
"168","경기도 군포시 산본동","9*","도로","제2종일반주거지역","8m미만","202305","25","2.00","100","","-","직거래","-"
"169","경기도 군포시 당동","1**","답","자연녹지지역","8m미만","202305","25","905.00","260,000","","20240227","중개거래","경기 군포시"
"170","경기도 군포시 속달동","2**","전","개발제한구역","-","202305","22","608.00","25,000","","-","직거래","-"
"171","경기도 군포시 대야미동","*","임야","개발제한구역","-","202305","17","269.00","1,400","","-","직거래","-"
"172","경기도 군포시 대야미동","*","임야","개발제한구역","-","202305","17","152.00","800","","-","직거래","-"
"173","경기도 군포시 둔대동","산5*","임야","개발제한구역","-","202305","11","1760.00","15,000","","-","직거래","-"
"174","경기도 군포시 둔대동","산3*","임야","개발제한구역","8m미만","202305","04","100.00","3,000","지분","-","직거래","-"
