"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 군포시"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 군포시 산본동","7*","대","제3종일반주거지역","25m이상","202412","25","127.60","50,000","","-","중개거래","경기 군포시"
"2","경기도 군포시 대야미동","산*","임야","개발제한구역","-","202412","17","231.00","6,237","지분","-","직거래","-"
"3","경기도 군포시 속달동","7*","전","제1종일반주거지역","12m미만","202412","13","103.00","17,073","","20250327","중개거래","경기 군포시"
"4","경기도 군포시 속달동","7*","전","제1종일반주거지역","8m미만","202412","13","392.00","64,988","","-","중개거래","경기 군포시"
"5","경기도 군포시 속달동","7*","전","개발제한구역","12m미만","202412","13","18.00","1,360","","-","중개거래","경기 군포시"
"6","경기도 군포시 속달동","7*","전","제1종일반주거지역","12m미만","202412","13","103.00","17,073","","-","중개거래","경기 군포시"
"7","경기도 군포시 속달동","7*","전","제1종일반주거지역","12m미만","202412","13","51.00","8,452","","-","중개거래","경기 군포시"
"8","경기도 군포시 속달동","7*","잡종지","제1종일반주거지역","12m미만","202412","13","178.00","29,511","","20250327","중개거래","경기 군포시"
"9","경기도 군포시 속달동","7*","잡종지","제1종일반주거지역","12m미만","202412","13","52.00","8,616","","20250327","중개거래","경기 군포시"
"10","경기도 군포시 속달동","7*","잡종지","제1종일반주거지역","12m미만","202412","13","178.00","29,511","","-","중개거래","경기 군포시"
"11","경기도 군포시 속달동","7*","잡종지","제1종일반주거지역","12m미만","202412","13","52.00","8,616","","-","중개거래","경기 군포시"
"12","경기도 군포시 속달동","7*","전","제1종일반주거지역","8m미만","202412","13","392.00","64,988","","20250327","중개거래","경기 군포시"
"13","경기도 군포시 속달동","7*","전","개발제한구역","12m미만","202412","13","18.00","1,360","","20250327","중개거래","경기 군포시"
"14","경기도 군포시 속달동","7*","전","제1종일반주거지역","12m미만","202412","13","51.00","8,452","","20250327","중개거래","경기 군포시"
"15","경기도 군포시 대야미동","5**","전","개발제한구역","-","202412","11","202.00","7,977","","-","직거래","-"
"16","경기도 군포시 대야미동","5**","임야","개발제한구역","8m미만","202412","11","462.00","15,023","","-","직거래","-"
"17","경기도 군포시 산본동","8**","임야","개발제한구역","-","202412","05","66.00","580","지분","-","직거래","-"
"18","경기도 군포시 산본동","8**","임야","개발제한구역","-","202412","02","134.00","1,160","지분","-","직거래","-"
"19","경기도 군포시 산본동","8**","임야","개발제한구역","-","202411","29","66.00","580","지분","-","직거래","-"
"20","경기도 군포시 산본동","8**","임야","개발제한구역","-","202411","29","99.00","870","지분","-","직거래","-"
"21","경기도 군포시 산본동","8**","임야","개발제한구역","-","202411","29","99.00","870","지분","-","직거래","-"
"22","경기도 군포시 산본동","8**","임야","개발제한구역","-","202411","29","50.00","435","지분","-","직거래","-"
"23","경기도 군포시 산본동","8**","임야","개발제한구역","-","202411","29","347.00","3,045","지분","-","직거래","-"
"24","경기도 군포시 대야미동","1*","답","개발제한구역","8m미만","202411","28","447.00","14,779","지분","-","직거래","-"
"25","경기도 군포시 대야미동","1*","답","개발제한구역","-","202411","28","974.00","36,821","지분","-","직거래","-"
"26","경기도 군포시 당정동","4**","임야","일반공업지역","12m미만","202411","15","19.50","1,400","지분","-","직거래","-"
"27","경기도 군포시 산본동","7*","도로","제3종일반주거지역","8m미만","202411","09","6.70","1,700","","-","중개거래","경기 군포시"
"28","경기도 군포시 둔대동","산5*","임야","개발제한구역","-","202411","05","5405.00","14,864","지분","-","직거래","-"
"29","경기도 군포시 둔대동","산5*","임야","개발제한구역","-","202411","05","5405.00","14,864","지분","-","직거래","-"
"30","경기도 군포시 둔대동","산4*","임야","개발제한구역","-","202410","30","365.00","20,000","","-","중개거래","경기 군포시"
"31","경기도 군포시 산본동","2**","도로","준주거지역","12m미만","202409","26","24.00","1,356","","-","직거래","-"
"32","경기도 군포시 당정동","4**","공장용지","일반공업지역","-","202409","05","50.90","4,914","지분","-","중개거래","경기 군포시"
