"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2019-01-01 ~ 2019-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 안산시 상록구"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 안산시 상록구 사사동","산3*","임야","개발제한구역","-","201912","31","185.00","1,769","지분","-","-","-"
"2","경기도 안산시 상록구 양상동","산3*","임야","개발제한구역","-","201912","30","3306.00","8,000","","-","-","-"
"3","경기도 안산시 상록구 건건동","8**","전","개발제한구역","8m미만","201912","30","992.00","30,000","","-","-","-"
"4","경기도 안산시 상록구 건건동","2*","답","개발제한구역","8m미만","201912","30","975.00","20,000","","-","-","-"
"5","경기도 안산시 상록구 본오동","3**","전","개발제한구역","8m미만","201912","27","2004.00","32,000","","-","-","-"
"6","경기도 안산시 상록구 양상동","1*","전","개발제한구역","8m미만","201912","26","766.67","16,240","지분","-","-","-"
"7","경기도 안산시 상록구 사동","산1**","임야","보전녹지지역","-","201912","26","264.00","4,312","지분","-","-","-"
"8","경기도 안산시 상록구 이동","6**","대","제2종일반주거지역","12m미만","201912","26","242.50","75,000","","-","-","-"
"9","경기도 안산시 상록구 사사동","산1**","임야","자연녹지지역","-","201912","26","495.00","5,735","지분","-","-","-"
"10","경기도 안산시 상록구 사사동","산1**","임야","자연녹지지역","-","201912","26","205.00","1,457","지분","-","-","-"
"11","경기도 안산시 상록구 사사동","산1**","임야","자연녹지지역","-","201912","26","3.00","6","지분","-","-","-"
"12","경기도 안산시 상록구 사사동","산1**","임야","자연녹지지역","-","201912","26","198.00","1,410","지분","-","-","-"
