"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2020-01-01 ~ 2020-12-31"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 안산시 상록구"
"읍면동 : "
"면적 : "
"금액선택 : null ~ null 만원"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"1","경기도 안산시 상록구 건건동","5**","전","제2종일반주거지역","12m미만","202012","30","391.00","147,500","","-","-","-"
"2","경기도 안산시 상록구 팔곡이동","4**","전","개발제한구역","8m미만","202012","29","2664.00","62,790","","-","-","-"
"3","경기도 안산시 상록구 팔곡이동","4**","도로","제2종일반주거지역","12m미만","202012","29","42.00","11,413","","-","-","-"
"4","경기도 안산시 상록구 사사동","5**","전","자연녹지지역","-","202012","28","315.00","4,750","","-","-","-"
"5","경기도 안산시 상록구 사사동","산1*","임야","개발제한구역","-","202012","26","231.00","2,630","지분","-","-","-"
"6","경기도 안산시 상록구 건건동","7**","전","개발제한구역","8m미만","202012","26","1137.00","32,500","","-","-","-"
"7","경기도 안산시 상록구 팔곡이동","산*","임야","개발제한구역","-","202012","26","165.00","1,960","지분","-","-","-"
"8","경기도 안산시 상록구 수암동","5*","전","제1종일반주거지역","8m미만","202012","25","6.92","1,180","지분","-","-","-"
"9","경기도 안산시 상록구 수암동","5*","전","제1종일반주거지역","-","202012","25","5.14","1,180","지분","-","-","-"
"10","경기도 안산시 상록구 수암동","5*","전","제1종일반주거지역","-","202012","25","15.02","2,000","지분","-","-","-"
